city,city_query,country,income_level,region,hemisphere,image_name,sat_image_name,tile_x,tile_y,patch_lon,patch_lat,min_lon,min_lat,max_lon,max_lat,patch_area_km2,indicator_column,indicator_value,indicator_value_log1p,indicator_value_raw,indicator_value_city_pct,city_split,indicator_split,split
Munich,Munich,Germany,High income,Europe & Central Asia,north,5689_8734.png,5689_8734.png,8734,5689,11.920166031778262,48.08541823337393,11.9091796875,48.07807894349861,11.93115234375,48.09275716032736,2.672729656357723,digital_total_cell_intensity,0.0391791044776119,3.985118529860912,52.79166501860921,0.0391791044776119,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6690_11514.png,6690_11514.png,11514,6690,73.00415037241679,31.306714853745067,72.9931640625,31.297327991404263,73.01513671875,31.31610138349563,4.354329788615115,education_accessibility,0.8439024390243902,1.910344835888323,5.755417907463147,0.8439024390243902,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6579_3070.png,6579_3070.png,3070,6579,-112.53295899772546,33.36723715370229,-112.5439453125,33.35806161277886,-112.52197265625,33.37641235124678,4.160672252841319,food_accessibility,0.468917249897077,0.3795919570174211,0.461688036186933,0.468917249897077,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5495_8502.png,5495_8502.png,8502,5495,6.822509754879671,50.85450871027146,6.8115234375,50.84757295365388,6.83349609375,50.86144411058924,2.387031747331826,nighttime_light_intensity,0.731006160164271,1.8822905113256096,,0.731006160164271,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9697_5262.png,9697_5262.png,5262,9697,-64.36889649684271,-31.38177848050188,-64.3798828125,-31.391157522824702,-64.35791015625,-31.37239910488051,4.345402227650009,population_count,0.0333333333333333,0.0,,0.0333333333333333,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5401_9136.png,5401_9136.png,9136,5401,20.75317382697402,52.14023086686551,20.7421875,52.13348804077148,20.76416015625,52.14697334064471,2.2554548179910494,food_accessibility,0.7381193124368048,2.514912131395614,11.365522190197014,0.7381193124368048,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4790_8672.png,4790_8672.png,8672,4790,10.557861333034502,59.63998756994632,10.546875,59.63443457494949,10.56884765625,59.645540251443215,1.532463224429268,food_accessibility,0.5131578947368421,0.8397683314048185,1.3158304094529556,0.5131578947368421,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6692_11570.png,6692_11570.png,11570,6692,74.23461913363717,31.26916058959521,74.2236328125,31.25976998739428,74.24560546875,31.27855085894652,4.354459044578077,nighttime_light_intensity,0.6959798994974874,2.2920728023606536,,0.6959798994974874,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6401_8340.png,6401_8340.png,8340,6401,3.2629394552395805,36.57142349763402,3.251953125,36.56260003738546,3.27392578125,36.58024660149864,3.84831625050994,digital_modernization_tmi,0.5833333333333334,0.5833333333333334,0.7898818316522715,0.5833333333333334,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6387_8326.png,6387_8326.png,8326,6387,2.9553222652680344,36.81807990105787,2.9443359375,36.80928470205939,2.96630859375,36.82687474287728,3.82386386312642,digital_total_cell_intensity,0.375,4.575039651622511,96.03188653239144,0.375,seen_city,train_indicator,train
Zhaoqing,Zhaoqing,China,Upper middle income,East Asia & Pacific,north,7115_13307.png,7115_13307.png,13307,7115,112.4011230617564,23.00896402696156,112.39013671875,22.99885159414292,112.412109375,23.019076187293035,5.043680183107072,digital_modernization_tmi,0.5137614678899083,0.5137614678899083,1.5606969846761911,0.5137614678899083,seen_city,train_indicator,train
Arequipa,Arequipa,Peru,Upper middle income,Latin America & Caribbean ,south,8951_4937.png,8951_4937.png,4937,8951,-71.51000979463225,-16.45715861326203,-71.52099609375,-16.46769474828896,-71.4990234375,-16.446622271646632,5.477057421177052,nighttime_light_intensity,0.6310679611650486,2.809711982708311,,0.6310679611650486,seen_city,train_indicator,train
Tegucigalpa,Tegucigalpa,Honduras,Lower middle income,Latin America & Caribbean ,north,7551_4224.png,7551_4224.png,4224,7551,-87.1765136739645,13.934067025636512,-87.1875,13.92340389772334,-87.16552734375,13.944729974920168,5.598103416992999,digital_modernization_tmi,0.1377245508982036,0.1377245508982036,0.6463530547291334,0.1377245508982036,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6591_3109.png,6591_3109.png,3109,6591,-111.67602539654273,33.146749917864256,-111.68701171875,33.137551192346145,-111.6650390625,33.15594830078649,4.179840493936261,digital_modernization_tmi,0.0325236722931247,0.0325236722931247,1.024284979719856,0.0325236722931247,seen_city,train_indicator,train
Daegu,Daegu,South Korea,High income,East Asia & Pacific,north,6442_14037.png,6442_14037.png,14037,6442,128.44116210479507,35.844534181170154,128.43017578125,35.8356283888737,128.4521484375,35.8534396195918,3.92002787608509,education_accessibility,0.8805237315875614,2.82751090113164,15.903334347412022,0.8805237315875614,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5398_9145.png,5398_9145.png,9145,5398,20.950927734146592,52.18066839516937,20.93994140625,52.17393169256847,20.9619140625,52.187404745599686,2.251365583997335,digital_modernization_tmi,0.4833164812942366,0.4833164812942366,1.05378978355399,0.4833164812942366,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6564_11506.png,6564_11506.png,11506,6564,72.82836912183403,33.6420621911175,72.8173828125,33.63291573870477,72.83935546875,33.65120829920498,4.136639897563768,food_accessibility,0.4104234527687296,0.971745640949343,1.6425533848186216,0.4104234527687296,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5498_8496.png,5498_8496.png,8496,5498,6.690673816709082,50.81287667265264,6.6796875,50.805934726769074,6.70166015625,50.81981826215654,2.3914459824955854,food_accessibility,0.188911704312115,1.3844160658180047,2.9924938703632704,0.188911704312115,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6664_11560.png,6664_11560.png,11560,6664,74.01489256923341,31.79355490343101,74.00390625,31.78421688448737,74.02587890625,31.80289258670676,4.306658518655304,population_count,0.3228643216080402,7.41125180276539,,0.3228643216080402,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6397_8353.png,6397_8353.png,8353,6397,3.548583988778545,36.641977488601256,3.53759765625,36.63316209558656,3.5595703125,36.6507925250347,3.841518332205142,digital_modernization_tmi,0.0075757575757575,0.0075757575757575,0.3884504692033233,0.0075757575757575,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5377_9146.png,5377_9146.png,9146,5377,20.97290039050048,52.46270329325846,20.9619140625,52.45600939264076,20.98388671875,52.469396842762045,2.222989652161748,digital_total_cell_intensity,0.654196157735086,5.899867990748866,363.98928272307217,0.654196157735086,seen_city,train_indicator,train
Alexandria,Alexandria,Egypt,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6698_9562.png,6698_9562.png,9562,6698,30.11352541912532,31.156408113688386,30.1025390625,31.14700630855656,30.12451171875,31.16580958786196,4.373677520648339,food_accessibility,0.6468646864686468,1.126225856350992,2.083995067608264,0.6468646864686468,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9863_5511.png,9863_5511.png,5511,9863,-58.897705094232506,-34.44315835720352,-58.90869140625,-34.452218472826544,-58.88671875,-34.43409789359468,4.058910939319908,food_accessibility,0.7386039886039886,3.192407102119919,23.346962590057096,0.7386039886039886,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5688_8710.png,5688_8710.png,8710,5688,11.392822278856096,48.10009435598332,11.3818359375,48.09275716032736,11.40380859375,48.10743118848039,2.670192674461923,population_count,0.5942164179104478,6.472823128496798,,0.5942164179104478,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4784_8660.png,4784_8660.png,8660,4784,10.294189457187665,59.70655550920888,10.283203125,59.70101353199731,10.30517578125,59.71209717332291,1.5263185842971103,nighttime_light_intensity,0.6523026315789474,1.4091338269405786,,0.6523026315789474,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5672_8933.png,5672_8933.png,8933,5672,16.292724616459203,48.33434283304248,16.28173828125,48.327039130634766,16.3037109375,48.3416461723746,2.6445474862127947,food_accessibility,0.7598710717163578,2.311025410422153,9.084760373323038,0.7598710717163578,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9696_5267.png,9696_5267.png,5267,9696,-64.2590332145967,-31.363018189807946,-64.27001953125,-31.37239910488051,-64.248046875,-31.353636941500994,4.346841299057789,food_accessibility,0.9095238095238096,3.149461980211277,22.323512693292,0.9095238095238096,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5412_9168.png,5412_9168.png,9168,5412,21.45629883026709,51.991645437575535,21.4453125,51.98488013991663,21.46728515625,51.998410382390325,2.2704754882009395,digital_modernization_tmi,0.0232558139534883,0.0232558139534883,0.7369630644635677,0.0232558139534883,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,10004_16144.png,10004_16144.png,16144,10004,174.737548810117,-36.95867080396438,174.7265625,-36.96744946416932,174.74853515625,-36.94989178681328,3.8137362024137897,nighttime_light_intensity,0.4464831804281345,0.6529492034262732,,0.4464831804281345,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5671_8722.png,5671_8722.png,8722,5671,11.65649415516879,48.348947782228535,11.6455078125,48.3416461723746,11.66748046875,48.35624902954072,2.6449621941785457,digital_total_cell_intensity,0.5298507462686567,5.825472213909929,337.8210913400048,0.5298507462686567,seen_city,train_indicator,train
Daegu,Daegu,South Korea,High income,East Asia & Pacific,north,6434_14056.png,6434_14056.png,14056,6434,128.85864257697077,35.98689596084672,128.84765625,35.978006180855665,128.86962890625,35.99578538642033,3.905838021552378,food_accessibility,0.2962356792144026,0.0944701918135571,0.0990764011704241,0.2962356792144026,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6577_3080.png,6577_3080.png,3080,6577,-112.31323243330198,33.40393088796092,-112.32421875,33.394759218577974,-112.30224609375,33.413102213708285,4.156638260499863,digital_modernization_tmi,0.7422807739810622,0.7422807739810622,1.6699979684108135,0.7422807739810622,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6685_11515.png,6685_11515.png,11515,6685,73.02612302890388,31.40053502500952,73.01513671875,31.391157522824702,73.037109375,31.409912194070984,4.345642361756824,digital_modernization_tmi,0.5292682926829269,0.5292682926829269,0.3801631248300203,0.5292682926829269,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5403_9152.png,5403_9152.png,9152,5403,21.104736328614,52.11325210040605,21.09375,52.10650519075632,21.11572265625,52.11999865763816,2.258160728015623,digital_modernization_tmi,0.7194135490394338,0.7194135490394338,1.1038149249548397,0.7194135490394338,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9474_15153.png,9474_15153.png,15153,9474,152.96264648400452,-27.108033527243123,152.95166015625,-27.11781284232123,152.9736328125,-27.098253906137884,4.718202609333181,population_count,0.7895460797799174,8.729749875348086,,0.7895460797799174,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6672_11553.png,6672_11553.png,11553,6672,73.86108397406123,31.644028642010777,73.85009765625,31.63467554954134,73.8720703125,31.653381399663985,4.3207549714891,nighttime_light_intensity,0.1670854271356784,0.9266503884934376,,0.1670854271356784,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9888_5518.png,9888_5518.png,5518,9888,-58.74389649901345,-34.894942128128825,-58.7548828125,-34.90395296559005,-58.73291015625,-34.885930940753155,4.014781437045137,food_accessibility,0.1381766381766381,0.1074785478148295,0.1134669741906161,0.1381766381766381,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5364_8093.png,5364_8093.png,8093,5364,-2.16430663681577,52.63639632711832,-2.17529296875,52.629728867183566,-2.1533203125,52.643063436658906,2.205722491344678,population_count,0.112597547380156,3.7055650722288496,,0.112597547380156,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4768_8688.png,4768_8688.png,8688,4768,10.90942383405382,59.883424541715335,10.8984375,59.87791187483114,10.92041015625,59.88893689676584,1.5104975180955167,population_count,0.3447368421052632,1.5544876367725933,,0.3447368421052632,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6577_3072.png,6577_3072.png,3072,6577,-112.48901368483158,33.40393088792731,-112.5,33.394759218577974,-112.47802734375,33.413102213708285,4.157074993734675,education_accessibility,0.4779744750926307,0.7011917061333709,1.016153939420304,0.4779744750926307,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5407_9143.png,5407_9143.png,9143,5407,20.90698242143965,52.0592455556811,20.89599609375,52.05249047600099,20.91796875,52.06600028274636,2.2636046498300533,food_accessibility,0.38422649140546,1.3431579246544982,2.8311228197524883,0.38422649140546,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9728_13461.png,9728_13461.png,13461,9728,115.7849120984482,-31.96148325247532,115.77392578125,-31.97080393043309,115.7958984375,-31.952162238024968,4.291613697092738,nighttime_light_intensity,0.820054945054945,2.940795638732433,,0.820054945054945,seen_city,train_indicator,train
Qinhuangdao,Qinhuangdao,China,Upper middle income,East Asia & Pacific,north,6211_13629.png,6211_13629.png,13629,6211,119.4763183775434,39.850720588768354,119.46533203125,39.84228602074339,119.4873046875,39.85915479295669,3.523024097934138,population_count,0.1241830065359477,5.572605558765117,,0.1241830065359477,seen_city,train_indicator,train
